time_period,geo_entity,category,energy_product_class,costumer,unit_of_measure,obs_value
2017,Portugal,"Total energy supply","Solar photovoltaic",NULL,GWh,991546.000
2018,Portugal,"Total energy supply","Solar photovoltaic",NULL,GWh,1005897.000
2019,Portugal,"Total energy supply","Solar photovoltaic",NULL,GWh,1342252.000
2020,Portugal,"Total energy supply","Solar photovoltaic",NULL,GWh,1715590.000
2021,Portugal,"Total energy supply","Solar photovoltaic",NULL,GWh,2237164.000
2022,Portugal,"Total energy supply","Solar photovoltaic",NULL,GWh,3519034.000
2000,Germany,"Total energy supply",Total,NULL,GWh,3905498824.000
2001,Germany,"Total energy supply",Total,NULL,GWh,4023509380.000
2002,Germany,"Total energy supply",Total,NULL,GWh,3932632187.000
2003,Germany,"Total energy supply",Total,NULL,GWh,3942541655.000
2004,Germany,"Total energy supply",Total,NULL,GWh,3964778929.000
2005,Germany,"Total energy supply",Total,NULL,GWh,3942932391.000
2006,Germany,"Total energy supply",Total,NULL,GWh,4061282800.000
2007,Germany,"Total energy supply",Total,NULL,GWh,3853153777.000
2008,Germany,"Total energy supply",Total,NULL,GWh,3901565812.000
2009,Germany,"Total energy supply",Total,NULL,GWh,3645680109.000
2010,Germany,"Total energy supply",Total,NULL,GWh,3841430292.000
2011,Germany,"Total energy supply",Total,NULL,GWh,3641444951.000
2012,Germany,"Total energy supply",Total,NULL,GWh,3668575324.000
2013,Germany,"Total energy supply",Total,NULL,GWh,3749984395.000
2014,Germany,"Total energy supply",Total,NULL,GWh,3588473060.000
2015,Germany,"Total energy supply",Total,NULL,GWh,3606259048.000
2016,Germany,"Total energy supply",Total,NULL,GWh,3621710372.000
2017,Germany,"Total energy supply",Total,NULL,GWh,3633968642.000
2018,Germany,"Total energy supply",Total,NULL,GWh,3547577205.000
2019,Germany,"Total energy supply",Total,NULL,GWh,3470406222.000
2020,Germany,"Total energy supply",Total,NULL,GWh,3260248302.000
2021,Germany,"Total energy supply",Total,NULL,GWh,3376502423.000
2022,Germany,"Total energy supply",Total,NULL,GWh,3178763779.000
2000,Spain,"Total energy supply",Total,NULL,GWh,1410035921.000
2001,Spain,"Total energy supply",Total,NULL,GWh,1447330684.000
2002,Spain,"Total energy supply",Total,NULL,GWh,1490665864.000
2003,Spain,"Total energy supply",Total,NULL,GWh,1542133676.000
2004,Spain,"Total energy supply",Total,NULL,GWh,1609909502.000
2005,Spain,"Total energy supply",Total,NULL,GWh,1643219260.000
2006,Spain,"Total energy supply",Total,NULL,GWh,1643706024.000
2007,Spain,"Total energy supply",Total,NULL,GWh,1667682703.000
2008,Spain,"Total energy supply",Total,NULL,GWh,1606871093.000
2009,Spain,"Total energy supply",Total,NULL,GWh,1476906428.000
2010,Spain,"Total energy supply",Total,NULL,GWh,1476962618.000
2011,Spain,"Total energy supply",Total,NULL,GWh,1462701516.000
2012,Spain,"Total energy supply",Total,NULL,GWh,1458158052.000
2013,Spain,"Total energy supply",Total,NULL,GWh,1361392835.000
2014,Spain,"Total energy supply",Total,NULL,GWh,1331899641.000
2015,Spain,"Total energy supply",Total,NULL,GWh,1383439451.000
2016,Spain,"Total energy supply",Total,NULL,GWh,1392295216.000
2017,Spain,"Total energy supply",Total,NULL,GWh,1463948939.000
2018,Spain,"Total energy supply",Total,NULL,GWh,1459409238.000
2019,Spain,"Total energy supply",Total,NULL,GWh,1418158938.000
2020,Spain,"Total energy supply",Total,NULL,GWh,1281791788.000
2021,Spain,"Total energy supply",Total,NULL,GWh,1349991424.000
2022,Spain,"Total energy supply",Total,NULL,GWh,1346984344.000
2000,Europe,"Total energy supply",Total,NULL,GWh,17091252187.000
2001,Europe,"Total energy supply",Total,NULL,GWh,17540197061.000
2002,Europe,"Total energy supply",Total,NULL,GWh,17569369644.000
2003,Europe,"Total energy supply",Total,NULL,GWh,18002426625.000
2004,Europe,"Total energy supply",Total,NULL,GWh,18223906007.000
2005,Europe,"Total energy supply",Total,NULL,GWh,18289836763.000
2006,Europe,"Total energy supply",Total,NULL,GWh,18432428132.000
2007,Europe,"Total energy supply",Total,NULL,GWh,18172675497.000
2008,Europe,"Total energy supply",Total,NULL,GWh,18119620237.000
2009,Europe,"Total energy supply",Total,NULL,GWh,17060924965.000
2010,Europe,"Total energy supply",Total,NULL,GWh,17765553939.000
2011,Europe,"Total energy supply",Total,NULL,GWh,17222042398.000
2012,Europe,"Total energy supply",Total,NULL,GWh,17004320844.000
2013,Europe,"Total energy supply",Total,NULL,GWh,16828548284.000
2014,Europe,"Total energy supply",Total,NULL,GWh,16230381701.000
2015,Europe,"Total energy supply",Total,NULL,GWh,16362693391.000
2016,Europe,"Total energy supply",Total,NULL,GWh,16532476526.000
2017,Europe,"Total energy supply",Total,NULL,GWh,16834438255.000
2018,Europe,"Total energy supply",Total,NULL,GWh,16643603599.000
2019,Europe,"Total energy supply",Total,NULL,GWh,16478588390.000
2020,Europe,"Total energy supply",Total,NULL,GWh,15376748702.000
2021,Europe,"Total energy supply",Total,NULL,GWh,16282068660.000
2022,Europe,"Total energy supply",Total,NULL,GWh,15346579701.000
2000,France,"Total energy supply",Total,NULL,GWh,2915619350.000
2001,France,"Total energy supply",Total,NULL,GWh,3015100255.000
2002,France,"Total energy supply",Total,NULL,GWh,3022588473.000
2003,France,"Total energy supply",Total,NULL,GWh,3098789035.000
2004,France,"Total energy supply",Total,NULL,GWh,3145499726.000
2005,France,"Total energy supply",Total,NULL,GWh,3160154582.000
2006,France,"Total energy supply",Total,NULL,GWh,3110638776.000
2007,France,"Total energy supply",Total,NULL,GWh,3079331074.000
2008,France,"Total energy supply",Total,NULL,GWh,3096673406.000
2009,France,"Total energy supply",Total,NULL,GWh,2979186855.000
2010,France,"Total energy supply",Total,NULL,GWh,3072647910.000
2011,France,"Total energy supply",Total,NULL,GWh,3012621238.000
2012,France,"Total energy supply",Total,NULL,GWh,3016778038.000
2013,France,"Total energy supply",Total,NULL,GWh,3033242940.000
2014,France,"Total energy supply",Total,NULL,GWh,2914267147.000
2015,France,"Total energy supply",Total,NULL,GWh,2961565535.000
2016,France,"Total energy supply",Total,NULL,GWh,2910501731.000
2017,France,"Total energy supply",Total,NULL,GWh,2909905663.000
2018,France,"Total energy supply",Total,NULL,GWh,2893853310.000
2019,France,"Total energy supply",Total,NULL,GWh,2856693458.000
2020,France,"Total energy supply",Total,NULL,GWh,2570036228.000
2021,France,"Total energy supply",Total,NULL,GWh,2783066910.000
2022,France,"Total energy supply",Total,NULL,GWh,2500882118.000
2000,Italy,"Total energy supply",Total,NULL,GWh,1997014755.000
2001,Italy,"Total energy supply",Total,NULL,GWh,2003891092.000
2002,Italy,"Total energy supply",Total,NULL,GWh,2018243982.000
2003,Italy,"Total energy supply",Total,NULL,GWh,2114541742.000
2004,Italy,"Total energy supply",Total,NULL,GWh,2129387690.000
2005,Italy,"Total energy supply",Total,NULL,GWh,2168391959.000
2006,Italy,"Total energy supply",Total,NULL,GWh,2148580506.000
2007,Italy,"Total energy supply",Total,NULL,GWh,2142195247.000
2008,Italy,"Total energy supply",Total,NULL,GWh,2113591950.000
2009,Italy,"Total energy supply",Total,NULL,GWh,1972156662.000
2010,Italy,"Total energy supply",Total,NULL,GWh,2019864913.000
2011,Italy,"Total energy supply",Total,NULL,GWh,1953167983.000
2012,Italy,"Total energy supply",Total,NULL,GWh,1876388380.000
2013,Italy,"Total energy supply",Total,NULL,GWh,1807187470.000
2014,Italy,"Total energy supply",Total,NULL,GWh,1706933676.000
2015,Italy,"Total energy supply",Total,NULL,GWh,1774310745.000
2016,Italy,"Total energy supply",Total,NULL,GWh,1755918175.000
2017,Italy,"Total energy supply",Total,NULL,GWh,1815367240.000
2018,Italy,"Total energy supply",Total,NULL,GWh,1781189921.000
2019,Italy,"Total energy supply",Total,NULL,GWh,1761528104.000
2020,Italy,"Total energy supply",Total,NULL,GWh,1629368643.000
2021,Italy,"Total energy supply",Total,NULL,GWh,1772778340.000
2022,Italy,"Total energy supply",Total,NULL,GWh,1688913098.000
2000,Portugal,"Total energy supply",Total,NULL,GWh,287334919.000
2001,Portugal,"Total energy supply",Total,NULL,GWh,289654903.000
2002,Portugal,"Total energy supply",Total,NULL,GWh,302149405.000
2003,Portugal,"Total energy supply",Total,NULL,GWh,293459636.000
2004,Portugal,"Total energy supply",Total,NULL,GWh,302657937.000
2005,Portugal,"Total energy supply",Total,NULL,GWh,310333450.000
2006,Portugal,"Total energy supply",Total,NULL,GWh,294477022.000
2007,Portugal,"Total energy supply",Total,NULL,GWh,294876040.000
2008,Portugal,"Total energy supply",Total,NULL,GWh,287449360.000
2009,Portugal,"Total energy supply",Total,NULL,GWh,283306013.000
2010,Portugal,"Total energy supply",Total,NULL,GWh,273366716.000
2011,Portugal,"Total energy supply",Total,NULL,GWh,265800225.000
2012,Portugal,"Total energy supply",Total,NULL,GWh,249338942.000
2013,Portugal,"Total energy supply",Total,NULL,GWh,249617139.000
2014,Portugal,"Total energy supply",Total,NULL,GWh,252941314.000
2015,Portugal,"Total energy supply",Total,NULL,GWh,262167776.000
2016,Portugal,"Total energy supply",Total,NULL,GWh,260184973.000
2017,Portugal,"Total energy supply",Total,NULL,GWh,271706571.000
2018,Portugal,"Total energy supply",Total,NULL,GWh,263661567.000
2019,Portugal,"Total energy supply",Total,NULL,GWh,261063806.000
2020,Portugal,"Total energy supply",Total,NULL,GWh,242799544.000
2021,Portugal,"Total energy supply",Total,NULL,GWh,242812680.000
2022,Portugal,"Total energy supply",Total,NULL,GWh,246519997.000
2000,Germany,"Primary production","Solid fossil fuels",NULL,GWh,704773452.000
2001,Germany,"Primary production","Solid fossil fuels",NULL,GWh,676271008.000
2002,Germany,"Primary production","Solid fossil fuels",NULL,GWh,678556222.000
2003,Germany,"Primary production","Solid fossil fuels",NULL,GWh,671034585.000
2004,Germany,"Primary production","Solid fossil fuels",NULL,GWh,678167239.000
2005,Germany,"Primary production","Solid fossil fuels",NULL,GWh,656609001.000
2006,Germany,"Primary production","Solid fossil fuels",NULL,GWh,618954085.000
2007,Germany,"Primary production","Solid fossil fuels",NULL,GWh,632269121.000
2008,Germany,"Primary production","Solid fossil fuels",NULL,GWh,582165185.000
2009,Germany,"Primary production","Solid fossil fuels",NULL,GWh,539453033.000
2010,Germany,"Primary production","Solid fossil fuels",NULL,GWh,533884772.000
2011,Germany,"Primary production","Solid fossil fuels",NULL,GWh,543089935.000
2012,Germany,"Primary production","Solid fossil fuels",NULL,GWh,553544513.000
2013,Germany,"Primary production","Solid fossil fuels",NULL,GWh,523986673.000
2014,Germany,"Primary production","Solid fossil fuels",NULL,GWh,513262628.000
2015,Germany,"Primary production","Solid fossil fuels",NULL,GWh,500135203.000
2016,Germany,"Primary production","Solid fossil fuels",NULL,GWh,462001298.000
2017,Germany,"Primary production","Solid fossil fuels",NULL,GWh,458714851.000
2018,Germany,"Primary production","Solid fossil fuels",NULL,GWh,440302371.000
2019,Germany,"Primary production","Solid fossil fuels",NULL,GWh,330527770.000
2020,Germany,"Primary production","Solid fossil fuels",NULL,GWh,271999989.000
2021,Germany,"Primary production","Solid fossil fuels",NULL,GWh,320333333.000
2022,Germany,"Primary production","Solid fossil fuels",NULL,GWh,331348538.000
2000,Spain,"Primary production","Solid fossil fuels",NULL,GWh,92641287.000
2001,Spain,"Primary production","Solid fossil fuels",NULL,GWh,90338822.000
2002,Spain,"Primary production","Solid fossil fuels",NULL,GWh,86641941.000
2003,Spain,"Primary production","Solid fossil fuels",NULL,GWh,81119051.000
2004,Spain,"Primary production","Solid fossil fuels",NULL,GWh,75053787.000
2005,Spain,"Primary production","Solid fossil fuels",NULL,GWh,72859106.000
2006,Spain,"Primary production","Solid fossil fuels",NULL,GWh,70348937.000
2007,Spain,"Primary production","Solid fossil fuels",NULL,GWh,63458501.000
2008,Spain,"Primary production","Solid fossil fuels",NULL,GWh,48778535.000
2009,Spain,"Primary production","Solid fossil fuels",NULL,GWh,44320839.000
2010,Spain,"Primary production","Solid fossil fuels",NULL,GWh,38336841.000
2011,Spain,"Primary production","Solid fossil fuels",NULL,GWh,30804471.000
2012,Spain,"Primary production","Solid fossil fuels",NULL,GWh,28618281.000
2013,Spain,"Primary production","Solid fossil fuels",NULL,GWh,20501781.000
2014,Spain,"Primary production","Solid fossil fuels",NULL,GWh,18936054.000
2015,Spain,"Primary production","Solid fossil fuels",NULL,GWh,14492354.000
2016,Spain,"Primary production","Solid fossil fuels",NULL,GWh,8561806.000
2017,Spain,"Primary production","Solid fossil fuels",NULL,GWh,13116522.000
2018,Spain,"Primary production","Solid fossil fuels",NULL,GWh,10267917.000
2019,Spain,"Primary production","Solid fossil fuels",NULL,GWh,0.000
2020,Spain,"Primary production","Solid fossil fuels",NULL,GWh,0.000
2021,Spain,"Primary production","Solid fossil fuels",NULL,GWh,0.000
2022,Spain,"Primary production","Solid fossil fuels",NULL,GWh,0.000
2000,Europe,"Primary production","Solid fossil fuels",NULL,GWh,2207112582.000
2001,Europe,"Primary production","Solid fossil fuels",NULL,GWh,2177784022.000
2002,Europe,"Primary production","Solid fossil fuels",NULL,GWh,2163434388.000
2003,Europe,"Primary production","Solid fossil fuels",NULL,GWh,2149193125.000
2004,Europe,"Primary production","Solid fossil fuels",NULL,GWh,2104236827.000
2005,Europe,"Primary production","Solid fossil fuels",NULL,GWh,2056782763.000
2006,Europe,"Primary production","Solid fossil fuels",NULL,GWh,2008892686.000
2007,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1968653505.000
2008,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1873060361.000
2009,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1742853476.000
2010,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1705207096.000
2011,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1737748694.000
2012,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1756379620.000
2013,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1637623279.000
2014,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1572694622.000
2015,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1555870415.000
2016,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1449904773.000
2017,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1426171502.000
2018,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1350132241.000
2019,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1163764932.000
2020,Europe,"Primary production","Solid fossil fuels",NULL,GWh,972152581.000
2021,Europe,"Primary production","Solid fossil fuels",NULL,GWh,1057940296.000
